Ticker,Quarter_End,Promoter_Group,Dominant_Promoter_Entity,Dominant_Promoter_Shares
ADANIENT,2025-06-30,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S.B. Adani Family Trust,573333492.0
ADANIENT,2025-09-30,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S.B. Adani Family Trust),573333492.0
ADANIENT,2025-12-11,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S.B. Adani Family Trust),573333492.0
ADANIENT,2025-12-31,Adani,Gautambhai Shantilal Adani and Rajeshbhai Shantilal Adani (on behalf of S.B. Adani Family Trust),642133511.0
ADANIGREEN,2018-06-15,Adani,Adani Trading Services Llp,530579350.0
ADANIGREEN,2018-06-30,Adani,Adani Trading Services LLP,530579350.0
ADANIGREEN,2018-09-30,Adani,Adani Trading Services LLP,530579350.0
ADANIGREEN,2018-12-31,Adani,Adani Trading Services LLP,530579350.0
ADANIGREEN,2019-03-31,Adani,Adani Trading Services Llp,530579350.0
ADANIGREEN,2019-06-30,Adani,Adani Trading Services LLP,530579350.0
ADANIGREEN,2019-09-30,Adani,Adani Trading Services LLP,530579350.0
ADANIGREEN,2019-12-31,Adani,Adani Trading Services LLP,530579350.0
ADANIGREEN,2020-03-31,Adani,Adani Trading Services LLP,530579350.0
ADANIGREEN,2020-09-30,Adani,Adani Trading Services LLP,530579350.0
ADANIGREEN,2020-12-31,Adani,Adani Trading Services LLP,530579350.0
ADANIGREEN,2021-03-31,Adani,Adani Trading Services LLP,474335779.0
ADANIGREEN,2021-06-30,Adani,Adani Trading Services LLP,474335779.0
ADANIGREEN,2021-09-30,Adani,Adani Trading Services LLP,474335779.0
ADANIGREEN,2021-12-31,Adani,Adani Trading Services LLP,474335779.0
ADANIGREEN,2022-03-31,Adani,Adani Trading Services LLP,474335779.0
ADANIGREEN,2022-06-30,Adani,Adani Trading Services LLP,474335779.0
ADANIGREEN,2022-09-30,Adani,Adani Trading Services Llp,474335779.0
ADANIGREEN,2022-12-31,Adani,Adani Trading Services Llp,474335779.0
ADANIGREEN,2023-03-31,Adani,Adani Trading Services Llp,474335779.0
ADANIGREEN,2023-06-30,Adani,Adani Trading Services Llp,474335779.0
ADANIGREEN,2023-09-30,Adani,Adani Trading Services LLP,474335779.0
ADANIGREEN,2023-12-31,Adani,Adani Trading Services LLP,474335779.0
ADANIGREEN,2024-03-31,Adani,Adani Trading Services LLP,474335779.0
ADANIGREEN,2024-06-30,Adani,Adani Trading Services Llp,474335779.0
ADANIGREEN,2024-09-30,Adani,Adani Trading Services Llp,474335779.0
ADANIGREEN,2024-12-31,Adani,Adani Trading Services Llp,474335779.0
ADANIGREEN,2025-03-31,Adani,Adani Trading Services Llp,474335779.0
ADANIGREEN,2025-06-30,Adani,Adani Trading Services Llp,474335779.0
ADANIGREEN,2025-09-30,Adani,Adani Trading Services Llp,474335779.0
ADANIGREEN,2025-12-31,Adani,Adani Trading Services Llp,474335779.0
ADANIPORTS,2014-03-31,Independent,,0.0
ADANIPORTS,2014-06-30,Independent,,0.0
ADANIPORTS,2014-09-30,Independent,,0.0
ADANIPORTS,2014-12-31,Independent,,0.0
ADANIPORTS,2015-03-31,Independent,,0.0
ADANIPORTS,2015-06-08,Independent,,0.0
ADANIPORTS,2015-06-30,Independent,,0.0
ADANIPORTS,2015-09-30,Independent,,0.0
ADANIPORTS,2016-03-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),877317807.0
ADANIPORTS,2016-06-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),877317807.0
ADANIPORTS,2016-09-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),877317807.0
ADANIPORTS,2016-12-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),877317807.0
ADANIPORTS,2017-03-31,Adani,Gautam Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),877317807.0
ADANIPORTS,2017-06-30,Adani,Gautam Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),877317807.0
ADANIPORTS,2017-09-30,Adani,Gautam Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),877317807.0
ADANIPORTS,2017-12-31,Adani,Gautam Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),877317807.0
ADANIPORTS,2018-03-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),877317807.0
ADANIPORTS,2018-06-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),812765189.0
ADANIPORTS,2018-09-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),812765189.0
ADANIPORTS,2018-12-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),812765189.0
ADANIPORTS,2019-03-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),812765189.0
ADANIPORTS,2019-06-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),812765189.0
ADANIPORTS,2019-09-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2019-12-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2020-03-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2020-09-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2020-12-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2021-03-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2021-06-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2021-09-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2021-12-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2022-02-21,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2022-03-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2022-06-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2022-09-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2022-10-19,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2022-12-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),799353935.0
ADANIPORTS,2023-03-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2023-06-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2023-09-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2023-12-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2024-03-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2024-06-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2024-09-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2024-12-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2025-03-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2025-06-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2025-09-30,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2025-12-23,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPORTS,2025-12-31,Adani,Gautambhai Shantilal Adani & Rajeshbhai Shantilal Adani (on behalf of S. B. Adani Family Trust),710753935.0
ADANIPOWER,2014-03-31,Independent,,0.0
ADANIPOWER,2014-06-30,Independent,,0.0
ADANIPOWER,2014-09-30,Independent,,0.0
ADANIPOWER,2014-12-31,Independent,,0.0
ADANIPOWER,2015-03-31,Independent,,0.0
ADANIPOWER,2015-06-08,Independent,,0.0
ADANIPOWER,2015-06-30,Independent,,0.0
ADANIPOWER,2015-09-30,Independent,,0.0
ADANIPOWER,2015-12-31,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1155179633.0
ADANIPOWER,2016-03-31,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2016-06-30,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2016-09-30,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2016-12-31,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2017-02-16,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2017-03-10,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2017-03-23,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2017-03-31,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2017-06-30,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2017-09-30,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2017-12-31,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2018-03-31,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2018-06-30,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2018-09-30,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2018-12-31,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S.B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2019-03-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2019-06-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2019-09-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2019-12-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2020-03-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2020-06-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2020-09-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2020-12-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2021-03-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2021-06-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2021-09-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2021-12-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2022-03-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1405179633.0
ADANIPOWER,2022-06-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2022-09-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2022-12-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2023-03-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2023-06-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2023-09-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2023-12-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2024-03-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2024-06-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2024-09-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2024-12-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2025-03-31,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2025-06-30,Adani,GAUTAMBHAI SHANTILAL ADANI  & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),1421612453.0
ADANIPOWER,2025-09-30,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),7108062265.0
ADANIPOWER,2025-12-31,Adani,GAUTAMBHAI SHANTILAL ADANI & RAJESHBHAI SHANTILAL ADANI (ON BEHALF OF S. B. ADANI FAMILY TRUST),7108062265.0
AIAENG,2014-03-31,Independent,,0.0
AIAENG,2014-06-30,Independent,,0.0
AIAENG,2014-09-19,Independent,,0.0
AIAENG,2014-09-30,Independent,,0.0
AIAENG,2014-12-31,Independent,,0.0
AIAENG,2015-03-31,Independent,,0.0
AIAENG,2015-06-30,Independent,,0.0
AIAENG,2015-09-30,Independent,,0.0
AIAENG,2015-12-31,Independent,Bhadersh Kantilal Shah,58120530.0
AIAENG,2016-03-31,Independent,Bhadresh  Kantilal  Shah,58128900.0
AIAENG,2016-06-30,Independent,Bhadresh Kantilal Shah,58120530.0
AIAENG,2016-09-30,Independent,Bhadresh Kantilal Shah,58120530.0
AIAENG,2016-12-31,Independent,Bhadresh Kantilal Shah,58120530.0
AIAENG,2017-03-31,Independent,Bhadresh Kantilal Shah,58120530.0
AIAENG,2017-06-30,Independent,Bhadresh Kantilal Shah,58120530.0
AIAENG,2017-09-30,Independent,Bhadresh Kantilal Shah,58120530.0
AIAENG,2017-12-31,Independent,Bhadresh Kantilal Shah,58128900.0
AIAENG,2018-03-31,Independent,Bhadresh Kantilal Shah,58128900.0
AIAENG,2018-06-30,Independent,Bhadresh Kantilal Shah,55128901.0
AIAENG,2018-09-30,Independent,Bhadresh Kantilal Shah,55128901.0
AIAENG,2018-12-31,Independent,Bhadresh Kantilal Shah,55128901.0
AIAENG,2019-03-31,Independent,Bhadresh Kantilal Shah,55128901.0
AIAENG,2019-06-30,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2019-09-30,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2019-12-31,Independent,Bhadresh Kantilal Shah,55128901.0
AIAENG,2020-03-31,Independent,Bhadresh Kantilal Shah,55128901.0
AIAENG,2020-06-30,Independent,Bhadresh Kantilal Shah,55128901.0
AIAENG,2020-09-30,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2020-12-31,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2021-03-31,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2021-06-30,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2021-09-30,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2021-12-31,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2022-03-31,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2022-06-30,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2022-09-30,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2022-12-31,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2023-03-31,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2023-06-30,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2023-09-30,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2023-12-31,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2024-03-31,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2024-06-30,Independent,Bhadresh  Kantilal  Shah,55128901.0
AIAENG,2024-09-30,Independent,Bhadresh  Kantilal  Shah,54568663.0
AIAENG,2024-12-31,Independent,Bhadresh  Kantilal  Shah,54568663.0
AIAENG,2025-03-31,Independent,Bhadresh  Kantilal  Shah,54568663.0
AIAENG,2025-06-30,Independent,Bhadresh  Kantilal  Shah,54568663.0
AIAENG,2025-09-30,Independent,Bhadresh Kantilal Shah,54568663.0
AIAENG,2025-12-31,Independent,Bhadresh Kantilal Shah,54568663.0
AJANTPHARM,2014-03-31,Independent,,0.0
AJANTPHARM,2014-06-30,Independent,,0.0
AJANTPHARM,2014-09-30,Independent,,0.0
AJANTPHARM,2014-12-31,Independent,,0.0
AJANTPHARM,2015-03-31,Independent,,0.0
AJANTPHARM,2015-06-30,Independent,,0.0
AJANTPHARM,2015-09-30,Independent,,0.0
AJANTPHARM,2016-03-31,Independent,Gabs Investment Private Limited,7392262.0
AJANTPHARM,2016-06-30,Independent,Gabs Investment Private Limited,7392262.0
AJANTPHARM,2016-09-22,Independent,Aayush M Agrawal,10146639.0
AJANTPHARM,2016-09-30,Independent,Aayush M Agrawal,10146639.0
AJANTPHARM,2016-11-18,Independent,Rajesh M Agrawal,11498319.0
AJANTPHARM,2016-12-31,Independent,Rajesh M Agrawal,11498319.0
AJANTPHARM,2017-03-27,Independent,"Aayush M Agrawal, trustee Aayush Agrawal Trust",12660000.0
AJANTPHARM,2017-03-31,Independent,"Aayush M Agrawal, trustee Aayush Agrawal Trust",12660000.0
AJANTPHARM,2017-06-30,Independent,"Aayush M Agrawal, trustee Aayush Agrawal Trust",12660000.0
AJANTPHARM,2017-07-11,Independent,"Aayush M Agrawal, trustee Aayush Agrawal Trust",12660000.0
AJANTPHARM,2017-09-30,Independent,"Aayush M Agrawal, trustee Aayush Agrawal Trust",12660000.0
AJANTPHARM,2017-12-31,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",12749999.0
AJANTPHARM,2018-03-31,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",12749999.0
AJANTPHARM,2018-06-30,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",12749999.0
AJANTPHARM,2018-09-30,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",12749999.0
AJANTPHARM,2018-12-31,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",12749999.0
AJANTPHARM,2019-03-31,Independent,"Yogesh M Agrawal, trustee Yogesh Agrawal Trust",12639934.0
AJANTPHARM,2019-06-30,Independent,Yogesh M Agrawal trustee Yogesh Agrawal Trust,12639934.0
AJANTPHARM,2019-09-30,Independent,"Yogesh M Agrawal, trustee Yogesh Agrawal Trust",12639934.0
AJANTPHARM,2019-12-31,Independent,"Yogesh M Agrawal, trustee Yogesh Agrawal Trust",12639934.0
AJANTPHARM,2020-03-31,Independent,"Yogesh M Agrawal, trustee Yogesh Agrawal Trust",12639934.0
AJANTPHARM,2020-06-30,Independent,"Yogesh M Agrawal, trustee Yogesh Agrawal Trust",12639934.0
AJANTPHARM,2020-09-30,Independent,"Yogesh M Agrawal, trustee Yogesh Agrawal Trust",12639934.0
AJANTPHARM,2020-12-31,Independent,"Yogesh M Agrawal, trustee Yogesh Agrawal Trust",12533346.0
AJANTPHARM,2021-03-31,Independent,"Yogesh M Agrawal, trustee Yogesh Agrawal Trust",12533346.0
AJANTPHARM,2021-06-30,Independent,"Yogesh M Agrawal, trustee Yogesh Agrawal Trust",12533346.0
AJANTPHARM,2021-09-30,Independent,"Yogesh M Agrawal, trustee Yogesh Agrawal Trust",12533346.0
AJANTPHARM,2021-12-31,Independent,"Yogesh M Agrawal, trustee Yogesh Agrawal Trust",12533346.0
AJANTPHARM,2022-03-31,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",12380262.0
AJANTPHARM,2022-06-30,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",18570392.0
AJANTPHARM,2022-09-30,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",18570392.0
AJANTPHARM,2022-12-31,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",18570392.0
AJANTPHARM,2023-03-31,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",18570392.0
AJANTPHARM,2023-04-19,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",18233039.0
AJANTPHARM,2023-06-30,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",18233039.0
AJANTPHARM,2023-09-30,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",18233039.0
AJANTPHARM,2023-12-31,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",18233039.0
AJANTPHARM,2024-03-31,Independent,"Rajesh M Agrawal, trustee Rajesh Agrawal Trust",18233039.0
